submission_id,age,both_norms_shown,comments,endTime,expected_claim1,expected_claim2,expected_claim3,expected_claim4,experiment_id,gender,ingroup_norm,norm_first_shown,norm_second_shown,outgroup_norm,response,response_claim1,response_claim2,response_claim3,response_claim4,startDate,startTime,timeSpent,trial_name,trial_number
3051,,NA,detective clara,1630009830558,NA,NA,NA,NA,260,,NA,NA,NA,NA,Drug legalization,NA,NA,NA,NA,Thu Aug 26 2021 22:29:54 GMT+0200 (Mitteleuropäische Sommerzeit),1630009794255,0.60505,issue,1
3051,,NA,detective clara,1630009830558,NA,NA,NA,NA,260,,NA,NA,NA,NA,4,NA,NA,NA,NA,Thu Aug 26 2021 22:29:54 GMT+0200 (Mitteleuropäische Sommerzeit),1630009794255,0.60505,statement rating,1
3051,,0,detective clara,1630009830558,NA,NA,NA,NA,260,,Approximately 60% of participants who agreed with you about Drug legalization chose to call the police and report the robber.,Approximately 60% of participants who agreed with you about Drug legalization chose to call the police and report the robber., ,Approximately 85% of participants who did not agree with you about Drug legalization chose to do nothing and leave the robber alone.,Probably call the police and report the robber,NA,NA,NA,NA,Thu Aug 26 2021 22:29:54 GMT+0200 (Mitteleuropäische Sommerzeit),1630009794255,0.60505,moral dilemma,1
3051,,NA,detective clara,1630009830558,NA,NA,NA,NA,260,,NA,NA,NA,NA,Slightly bad,NA,NA,NA,NA,Thu Aug 26 2021 22:29:54 GMT+0200 (Mitteleuropäische Sommerzeit),1630009794255,0.60505,behavior rating,1
3051,,NA,detective clara,1630009830558,true,false,false,false,260,,NA,NA,NA,NA,NA,true,false,false,false,Thu Aug 26 2021 22:29:54 GMT+0200 (Mitteleuropäische Sommerzeit),1630009794255,0.60505,custom understanding check,1
3051,,NA,detective clara,1630009830558,NA,NA,NA,NA,260,,NA,NA,NA,NA,5,NA,NA,NA,NA,Thu Aug 26 2021 22:29:54 GMT+0200 (Mitteleuropäische Sommerzeit),1630009794255,0.60505,identification_pro,1
3051,,NA,detective clara,1630009830558,NA,NA,NA,NA,260,,NA,NA,NA,NA,2,NA,NA,NA,NA,Thu Aug 26 2021 22:29:54 GMT+0200 (Mitteleuropäische Sommerzeit),1630009794255,0.60505,identification_anti,2
2632,,NA,exclude if wrong identification,1629191203348,NA,NA,NA,NA,260,non-binary,NA,NA,NA,NA,Transgender rights,NA,NA,NA,NA,Tue Aug 17 2021 11:06:25 GMT+0200 (Mitteleuropäische Sommerzeit),1629191185268,0.301333333333333,issue,1
2632,,NA,exclude if wrong identification,1629191203348,NA,NA,NA,NA,260,non-binary,NA,NA,NA,NA,5,NA,NA,NA,NA,Tue Aug 17 2021 11:06:25 GMT+0200 (Mitteleuropäische Sommerzeit),1629191185268,0.301333333333333,statement rating,1
2632,,1,exclude if wrong identification,1629191203348,NA,NA,NA,NA,260,non-binary,Approximately 60% of participants who agreed with you about Transgender rights chose to call the police and report the robber.,Approximately 60% of participants who agreed with you about Transgender rights chose to call the police and report the robber.,Approximately 85% of participants who did not agree with you about Transgender rights chose to do nothing and leave the robber alone.,Approximately 85% of participants who did not agree with you about Transgender rights chose to do nothing and leave the robber alone.,Very likely call the police and report the robber,NA,NA,NA,NA,Tue Aug 17 2021 11:06:25 GMT+0200 (Mitteleuropäische Sommerzeit),1629191185268,0.301333333333333,moral dilemma,1
2632,,NA,exclude if wrong identification,1629191203348,NA,NA,NA,NA,260,non-binary,NA,NA,NA,NA,Slightly bad,NA,NA,NA,NA,Tue Aug 17 2021 11:06:25 GMT+0200 (Mitteleuropäische Sommerzeit),1629191185268,0.301333333333333,behavior rating,1
2632,,NA,exclude if wrong identification,1629191203348,true,false,false,false,260,non-binary,NA,NA,NA,NA,NA,true,false,false,false,Tue Aug 17 2021 11:06:25 GMT+0200 (Mitteleuropäische Sommerzeit),1629191185268,0.301333333333333,custom understanding check,1
2632,,NA,exclude if wrong identification,1629191203348,NA,NA,NA,NA,260,non-binary,NA,NA,NA,NA,7,NA,NA,NA,NA,Tue Aug 17 2021 11:06:25 GMT+0200 (Mitteleuropäische Sommerzeit),1629191185268,0.301333333333333,identification_pro,1
2632,,NA,exclude if wrong identification,1629191203348,NA,NA,NA,NA,260,non-binary,NA,NA,NA,NA,6,NA,NA,NA,NA,Tue Aug 17 2021 11:06:25 GMT+0200 (Mitteleuropäische Sommerzeit),1629191185268,0.301333333333333,identification_anti,2
2631,,NA,clara 2nd,1629190991654,NA,NA,NA,NA,260,undefined,NA,NA,NA,NA,Colin Kaepernick kneeling during the national anthem,NA,NA,NA,NA,Tue Aug 17 2021 11:02:58 GMT+0200 (Mitteleuropäische Sommerzeit),1629190978534,0.218666666666667,issue,1
2631,,NA,clara 2nd,1629190991654,NA,NA,NA,NA,260,undefined,NA,NA,NA,NA,-5,NA,NA,NA,NA,Tue Aug 17 2021 11:02:58 GMT+0200 (Mitteleuropäische Sommerzeit),1629190978534,0.218666666666667,statement rating,1
2631,,0,clara 2nd,1629190991654,NA,NA,NA,NA,260,undefined,Approximately 60% of participants who agreed with you about Colin Kaepernick kneeling during the national anthem chose to call the police and report the robber.,Approximately 60% of participants who agreed with you about Colin Kaepernick kneeling during the national anthem chose to call the police and report the robber., ,Approximately 85% of participants who did not agree with you about Colin Kaepernick kneeling during the national anthem chose to do nothing and leave the robber alone.,Probably call the police and report the robber,NA,NA,NA,NA,Tue Aug 17 2021 11:02:58 GMT+0200 (Mitteleuropäische Sommerzeit),1629190978534,0.218666666666667,moral dilemma,1
2631,,NA,clara 2nd,1629190991654,NA,NA,NA,NA,260,undefined,NA,NA,NA,NA,Moderately good,NA,NA,NA,NA,Tue Aug 17 2021 11:02:58 GMT+0200 (Mitteleuropäische Sommerzeit),1629190978534,0.218666666666667,behavior rating,1
2631,,NA,clara 2nd,1629190991654,true,false,false,false,260,undefined,NA,NA,NA,NA,NA,true,false,false,false,Tue Aug 17 2021 11:02:58 GMT+0200 (Mitteleuropäische Sommerzeit),1629190978534,0.218666666666667,custom understanding check,1
2631,,NA,clara 2nd,1629190991654,NA,NA,NA,NA,260,undefined,NA,NA,NA,NA,6,NA,NA,NA,NA,Tue Aug 17 2021 11:02:58 GMT+0200 (Mitteleuropäische Sommerzeit),1629190978534,0.218666666666667,identification_pro,1
2631,,NA,clara 2nd,1629190991654,NA,NA,NA,NA,260,undefined,NA,NA,NA,NA,1,NA,NA,NA,NA,Tue Aug 17 2021 11:02:58 GMT+0200 (Mitteleuropäische Sommerzeit),1629190978534,0.218666666666667,identification_anti,2
2630,,NA,clara war hier,1629190913661,NA,NA,NA,NA,260,non-binary,NA,NA,NA,NA,Buying and wearing fur,NA,NA,NA,NA,Tue Aug 17 2021 11:01:40 GMT+0200 (Mitteleuropäische Sommerzeit),1629190900013,0.227466666666667,issue,1
2630,,NA,clara war hier,1629190913661,NA,NA,NA,NA,260,non-binary,NA,NA,NA,NA,5,NA,NA,NA,NA,Tue Aug 17 2021 11:01:40 GMT+0200 (Mitteleuropäische Sommerzeit),1629190900013,0.227466666666667,statement rating,1
2630,,1,clara war hier,1629190913661,NA,NA,NA,NA,260,non-binary,Approximately 60% of participants who agreed with you about Buying and wearing fur chose to call the police and report the robber.,Approximately 60% of participants who agreed with you about Buying and wearing fur chose to call the police and report the robber.,Approximately 85% of participants who did not agree with you about Buying and wearing fur chose to do nothing and leave the robber alone.,Approximately 85% of participants who did not agree with you about Buying and wearing fur chose to do nothing and leave the robber alone.,Probably call the police and report the robber,NA,NA,NA,NA,Tue Aug 17 2021 11:01:40 GMT+0200 (Mitteleuropäische Sommerzeit),1629190900013,0.227466666666667,moral dilemma,1
2630,,NA,clara war hier,1629190913661,NA,NA,NA,NA,260,non-binary,NA,NA,NA,NA,Slightly bad,NA,NA,NA,NA,Tue Aug 17 2021 11:01:40 GMT+0200 (Mitteleuropäische Sommerzeit),1629190900013,0.227466666666667,behavior rating,1
2630,,NA,clara war hier,1629190913661,true,false,false,false,260,non-binary,NA,NA,NA,NA,NA,true,false,false,false,Tue Aug 17 2021 11:01:40 GMT+0200 (Mitteleuropäische Sommerzeit),1629190900013,0.227466666666667,custom understanding check,1
2630,,NA,clara war hier,1629190913661,NA,NA,NA,NA,260,non-binary,NA,NA,NA,NA,1,NA,NA,NA,NA,Tue Aug 17 2021 11:01:40 GMT+0200 (Mitteleuropäische Sommerzeit),1629190900013,0.227466666666667,identification_pro,1
2630,,NA,clara war hier,1629190913661,NA,NA,NA,NA,260,non-binary,NA,NA,NA,NA,7,NA,NA,NA,NA,Tue Aug 17 2021 11:01:40 GMT+0200 (Mitteleuropäische Sommerzeit),1629190900013,0.227466666666667,identification_anti,2
2629,18,NA,test marie,1629190298059,NA,NA,NA,NA,260,non-binary,NA,NA,NA,NA,Feminism,NA,NA,NA,NA,Tue Aug 17 2021 10:51:25 GMT+0200 (Central European Summer Time),1629190285756,0.20505,issue,1
2629,18,NA,test marie,1629190298059,NA,NA,NA,NA,260,non-binary,NA,NA,NA,NA,5,NA,NA,NA,NA,Tue Aug 17 2021 10:51:25 GMT+0200 (Central European Summer Time),1629190285756,0.20505,statement rating,1
2629,18,1,test marie,1629190298059,NA,NA,NA,NA,260,non-binary,Approximately 60% of participants who agreed with you about Feminism chose to do nothing and leave the robber alone.,Approximately 60% of participants who agreed with you about Feminism chose to do nothing and leave the robber alone.,Approximately 85% of participants who did not agree with you about Feminism chose to call the police and report the robber.,Approximately 85% of participants who did not agree with you about Feminism chose to call the police and report the robber.,Very likely call the police and report the robber,NA,NA,NA,NA,Tue Aug 17 2021 10:51:25 GMT+0200 (Central European Summer Time),1629190285756,0.20505,moral dilemma,1
2629,18,NA,test marie,1629190298059,NA,NA,NA,NA,260,non-binary,NA,NA,NA,NA,Slightly bad,NA,NA,NA,NA,Tue Aug 17 2021 10:51:25 GMT+0200 (Central European Summer Time),1629190285756,0.20505,behavior rating,1
2629,18,NA,test marie,1629190298059,true,false,false,false,260,non-binary,NA,NA,NA,NA,NA,true,false,false,false,Tue Aug 17 2021 10:51:25 GMT+0200 (Central European Summer Time),1629190285756,0.20505,custom understanding check,1
2629,18,NA,test marie,1629190298059,NA,NA,NA,NA,260,non-binary,NA,NA,NA,NA,7,NA,NA,NA,NA,Tue Aug 17 2021 10:51:25 GMT+0200 (Central European Summer Time),1629190285756,0.20505,identification_pro,1
2629,18,NA,test marie,1629190298059,NA,NA,NA,NA,260,non-binary,NA,NA,NA,NA,1,NA,NA,NA,NA,Tue Aug 17 2021 10:51:25 GMT+0200 (Central European Summer Time),1629190285756,0.20505,identification_anti,2
2628,25,NA,test marie,1629190189492,NA,NA,NA,NA,260,female,NA,NA,NA,NA,Transgender rights,NA,NA,NA,NA,Tue Aug 17 2021 10:49:29 GMT+0200 (Central European Summer Time),1629190169825,0.327783333333333,issue,1
2628,25,NA,test marie,1629190189492,NA,NA,NA,NA,260,female,NA,NA,NA,NA,5,NA,NA,NA,NA,Tue Aug 17 2021 10:49:29 GMT+0200 (Central European Summer Time),1629190169825,0.327783333333333,statement rating,1
2628,25,0,test marie,1629190189492,NA,NA,NA,NA,260,female,Approximately 60% of participants who agreed with you about Transgender rights chose to do nothing and leave the robber alone.,Approximately 60% of participants who agreed with you about Transgender rights chose to do nothing and leave the robber alone., ,Approximately 85% of participants who did not agree with you about Transgender rights chose to call the police and report the robber.,Definitely do nothing and leave the robber alone,NA,NA,NA,NA,Tue Aug 17 2021 10:49:29 GMT+0200 (Central European Summer Time),1629190169825,0.327783333333333,moral dilemma,1
2628,25,NA,test marie,1629190189492,NA,NA,NA,NA,260,female,NA,NA,NA,NA,Moderately good,NA,NA,NA,NA,Tue Aug 17 2021 10:49:29 GMT+0200 (Central European Summer Time),1629190169825,0.327783333333333,behavior rating,1
2628,25,NA,test marie,1629190189492,true,false,false,false,260,female,NA,NA,NA,NA,NA,true,false,false,false,Tue Aug 17 2021 10:49:29 GMT+0200 (Central European Summer Time),1629190169825,0.327783333333333,custom understanding check,1
2628,25,NA,test marie,1629190189492,NA,NA,NA,NA,260,female,NA,NA,NA,NA,7,NA,NA,NA,NA,Tue Aug 17 2021 10:49:29 GMT+0200 (Central European Summer Time),1629190169825,0.327783333333333,identification_pro,1
2628,25,NA,test marie,1629190189492,NA,NA,NA,NA,260,female,NA,NA,NA,NA,1,NA,NA,NA,NA,Tue Aug 17 2021 10:49:29 GMT+0200 (Central European Summer Time),1629190169825,0.327783333333333,identification_anti,2
2362,29,NA,,1627380194692,,,,,260,undefined,NA,NA,NA,NA,Drug legalization,,,,,Tue Jul 27 2021 12:03:06 GMT+0200 (Mitteleuropäische Sommerzeit),1627380186582,0.135166666666667,issue,1
2362,29,NA,,1627380194692,,,,,260,undefined,NA,NA,NA,NA,4,,,,,Tue Jul 27 2021 12:03:06 GMT+0200 (Mitteleuropäische Sommerzeit),1627380186582,0.135166666666667,statement rating,1
2362,29,0,,1627380194692,,,,,260,undefined,Approximately 60% of participants who agreed with you about Drug legalization chose to call the police and report the robber.,Approximately 60% of participants who agreed with you about Drug legalization chose to call the police and report the robber., ,Approximately 85% of participants who did not agree with you about Drug legalization chose to do nothing and leave the robber alone.,Probably do nothing and the leave the robber alone,,,,,Tue Jul 27 2021 12:03:06 GMT+0200 (Mitteleuropäische Sommerzeit),1627380186582,0.135166666666667,moral dilemma,1
2362,29,NA,,1627380194692,,,,,260,undefined,NA,NA,NA,NA,Moderately good,,,,,Tue Jul 27 2021 12:03:06 GMT+0200 (Mitteleuropäische Sommerzeit),1627380186582,0.135166666666667,behavior rating,1
2362,29,NA,,1627380194692,,,,,260,undefined,NA,NA,NA,NA,correct,,,,,Tue Jul 27 2021 12:03:06 GMT+0200 (Mitteleuropäische Sommerzeit),1627380186582,0.135166666666667,understanding_check,1
2362,29,NA,,1627380194692,,,,,260,undefined,NA,NA,NA,NA,incorrect,,,,,Tue Jul 27 2021 12:03:06 GMT+0200 (Mitteleuropäische Sommerzeit),1627380186582,0.135166666666667,understanding_check,2
2362,29,NA,,1627380194692,,,,,260,undefined,NA,NA,NA,NA,incorrect,,,,,Tue Jul 27 2021 12:03:06 GMT+0200 (Mitteleuropäische Sommerzeit),1627380186582,0.135166666666667,understanding_check,3
